0,1,2,3,4,5,6,7,8,9
400.0,0.2794063643013575,0.0011517629992247671,0.0005056520484401416,17257.691066807136,1877.6641840709167,2920.135843827379,3.0176579122097476,1.5555772477149892,7.0
500.0,0.31099285526965853,0.001052484907872154,0.00047435939509730886,8472.143984742463,1914.8193196390057,2054.082984124404,3.2995458624819625,1.6385541724759378,7.0
600.0,0.3105488796742934,0.0009752391021433897,0.0004561602251961016,9833.862014471553,1845.2248523701946,2049.669857350337,3.4120515928844775,1.5906311005446765,7.0
700.0,0.287622898825998,0.001058472046181511,0.00038642630257420244,12983.781405308284,2167.7149038722982,3123.4514720234665,3.149663783615952,1.4158332414765697,7.0
800.0,0.2494410293829513,0.0011109106376735423,0.0004761045590029467,42863.2471899502,3901.5353347337978,9822.29402590582,2.8404457969758714,1.4154448655751515,7.0
900.0,0.148402697592251,0.0003703211914640986,0.0001364341231709837,9829.931729193777,2129.78945467967,3304.027634412186,2.9951146120043943,1.4499502275623037,7.0
100.0,0.2694324360287888,0.00045227182905219687,0.00012922052258634197,6758.2289547263645,2774.3386223280686,2507.4561603620095,4.126194355210049,1.9540349284681462,8.0
200.0,0.2686451799979351,0.0006375877224358595,0.0002968080776856587,26690.150512255495,4004.7144831666997,6177.238523608205,3.8890207721039625,1.8476733350776098,8.0
300.0,0.25612406186461867,0.0005078499296230868,0.0002308408771014031,7337.4454757771455,3097.443769081542,2174.647626223405,3.5063508506440257,1.6904318322492011,8.0
400.0,0.3526500952588917,0.0008409088092767563,0.00038103680420353023,10420.681635575369,2981.1085846677806,2811.5820821871107,3.999952810155116,1.7265418185529184,8.0
500.0,0.205766379602559,0.00041317667184610454,0.0001514981130102383,16745.52604661975,6185.703213494949,5855.774665980175,3.563999980750566,1.4915960100743904,8.0
600.0,0.23655405361449408,0.0003843212755993409,5.693648527397643e-05,13582.260129541159,9137.171921270667,5820.406008185649,3.865943080168323,2.2677423655758955,8.0
700.0,0.2029941324800666,0.0005456419704321367,0.00023384655875663,17701.53061116673,2505.358450899149,4425.686211147104,3.4088987025942905,1.8094780613751889,8.0
800.0,0.1861843644457858,0.00033532079320713513,0.0001058907768022532,5775.367664307356,3053.2057525077835,2179.329319103226,3.1994903742752445,1.908152808605855,8.0
900.0,0.20129807456855212,0.0006228209125932028,0.0002577189983144287,28122.667342588305,3830.119041399099,7460.532417458709,2.7952246779776577,1.7136684422550104,8.0
